temperature_c,humidity_pct,rainfall_mm,stagnant_water,population_density,prior_cases_30d,risk_level
20.5,58.0,26.0,1,1269.0,3,1
30.0,33.0,109.0,0,236.0,3,1
22.5,59.0,111.0,0,1315.0,4,1
25.1,81.0,189.0,1,1953.0,2,2
29.6,84.0,46.0,1,1149.0,5,2
29.7,48.0,115.0,1,931.0,4,2
25.1,20.0,26.0,0,1288.0,1,0
17.2,60.0,46.0,1,2732.0,3,1
25.0,72.0,65.0,0,1284.0,1,2
27.2,85.0,91.0,1,1526.0,1,2
14.0,100.0,73.0,1,1121.0,5,2
24.5,99.0,140.0,0,687.0,5,2
22.1,66.0,23.0,0,1750.0,2,1
24.2,72.0,30.0,1,718.0,3,2
23.5,39.0,173.0,0,784.0,3,1
15.4,88.0,13.0,0,2257.0,3,1
23.4,91.0,72.0,1,2955.0,2,2
23.2,27.0,312.0,0,2634.0,2,1
28.9,73.0,155.0,0,474.0,5,2
18.2,71.0,66.0,0,1562.0,2,1
26.9,93.0,128.0,1,1065.0,5,2
20.2,70.0,94.0,0,568.0,3,1
29.7,69.0,110.0,1,610.0,1,2
32.5,76.0,121.0,1,1799.0,0,2
33.9,56.0,73.0,0,1343.0,4,1
38.4,44.0,21.0,0,953.0,1,0
9.4,60.0,37.0,0,768.0,4,0
22.2,55.0,30.0,0,1188.0,0,0
33.0,65.0,47.0,1,1225.0,4,2
20.7,100.0,72.0,0,1194.0,1,1
35.3,77.0,163.0,0,605.0,1,1
27.4,50.0,20.0,0,466.0,6,1
28.1,52.0,90.0,0,3227.0,3,2
23.4,92.0,58.0,0,1251.0,2,2
33.2,64.0,37.0,0,1023.0,1,1
31.7,85.0,72.0,1,752.0,4,2
28.1,42.0,78.0,1,3404.0,1,2
13.8,60.0,101.0,0,1349.0,3,0
20.6,59.0,52.0,0,557.0,4,0
12.0,84.0,59.0,0,1208.0,3,1
32.3,70.0,94.0,0,1480.0,1,2
33.5,74.0,93.0,0,1085.0,4,2
24.3,79.0,101.0,0,3645.0,2,2
26.9,63.0,30.0,1,503.0,2,2
25.3,77.0,194.0,1,3405.0,1,2
35.8,63.0,46.0,0,1265.0,2,0
27.4,94.0,90.0,0,1317.0,4,2
23.6,52.0,24.0,1,870.0,5,2
26.6,52.0,54.0,0,1154.0,4,2
27.1,59.0,82.0,0,536.0,3,2
29.1,45.0,117.0,1,2612.0,2,2
21.6,39.0,116.0,0,1776.0,2,0
21.1,61.0,30.0,1,1829.0,2,1
15.8,98.0,38.0,0,969.0,5,1
22.0,72.0,18.0,1,1190.0,7,2
29.8,69.0,128.0,0,238.0,3,2
28.6,59.0,157.0,1,1184.0,7,2
32.8,92.0,33.0,1,5492.0,1,2
9.5,40.0,85.0,0,406.0,4,0
29.9,41.0,62.0,1,1141.0,5,2
24.7,64.0,69.0,1,2961.0,6,2
26.5,74.0,95.0,1,2061.0,5,2
25.0,45.0,154.0,0,1770.0,3,2
25.0,55.0,73.0,0,1428.0,1,1
26.7,65.0,136.0,1,5908.0,3,2
32.3,96.0,107.0,0,1563.0,3,2
32.7,32.0,65.0,0,1011.0,3,0
18.7,77.0,11.0,1,1630.0,0,1
28.9,83.0,41.0,0,2721.0,3,2
21.6,100.0,24.0,1,967.0,4,2
27.1,38.0,145.0,0,1870.0,6,2
27.1,43.0,64.0,0,362.0,2,1
30.9,50.0,151.0,1,2915.0,2,2
18.3,37.0,30.0,1,1206.0,3,0
29.8,88.0,216.0,0,1711.0,2,2
27.6,73.0,81.0,0,551.0,1,2
32.8,67.0,96.0,0,1159.0,1,1
23.8,74.0,49.0,0,2642.0,3,2
30.4,89.0,64.0,1,785.0,6,2
20.2,15.0,72.0,0,3785.0,2,0
21.8,74.0,29.0,1,735.0,5,2
28.0,72.0,146.0,0,1400.0,4,2
21.3,77.0,11.0,0,2649.0,5,1
29.4,34.0,23.0,0,224.0,4,1
13.3,63.0,45.0,1,1102.0,4,1
26.6,45.0,53.0,0,1437.0,1,1
26.8,91.0,141.0,1,4114.0,5,2
24.1,68.0,81.0,0,363.0,4,2
31.7,61.0,22.0,0,1383.0,5,1
28.3,72.0,33.0,0,2887.0,3,2
24.2,41.0,27.0,0,754.0,3,0
22.9,92.0,121.0,0,1816.0,3,2
27.2,92.0,77.0,1,1058.0,3,2
26.8,38.0,35.0,0,2224.0,5,2
25.8,89.0,169.0,1,3118.0,0,2
31.3,99.0,87.0,0,1915.0,3,2
20.8,50.0,282.0,0,1270.0,3,1
25.8,47.0,47.0,0,2373.0,0,1
37.4,47.0,73.0,0,332.0,4,0
25.7,81.0,71.0,0,1258.0,3,2
23.1,100.0,40.0,0,2678.0,4,2
25.9,54.0,87.0,1,1825.0,3,2
23.9,76.0,73.0,0,985.0,4,2
25.0,77.0,69.0,0,892.0,4,2
30.1,54.0,48.0,0,1951.0,5,2
28.2,54.0,160.0,1,5368.0,1,2
14.8,65.0,60.0,1,478.0,3,1
34.6,68.0,119.0,1,323.0,6,2
25.0,50.0,53.0,0,2510.0,4,2
22.6,59.0,72.0,0,1388.0,3,1
29.5,72.0,135.0,1,1096.0,3,2
35.5,68.0,42.0,0,1191.0,3,1
31.6,100.0,106.0,0,1725.0,0,2
25.7,48.0,84.0,0,870.0,7,2
28.6,98.0,32.0,0,1787.0,6,2
26.3,75.0,126.0,0,2347.0,2,2
18.8,63.0,67.0,0,2127.0,3,1
22.3,100.0,173.0,1,680.0,1,2
17.8,71.0,43.0,1,5006.0,3,2
40.5,41.0,95.0,0,1520.0,2,0
22.2,70.0,97.0,0,560.0,7,2
28.2,91.0,82.0,1,1392.0,3,2
31.2,76.0,28.0,1,1424.0,6,2
26.8,79.0,84.0,1,1529.0,5,2
29.2,59.0,12.0,0,342.0,2,1
23.7,64.0,165.0,1,1515.0,1,2
29.8,49.0,99.0,1,299.0,2,2
21.3,49.0,164.0,1,266.0,3,1
24.3,74.0,83.0,0,2086.0,2,2
31.5,82.0,143.0,0,3180.0,4,2
23.5,52.0,85.0,1,433.0,3,2
30.7,56.0,92.0,0,1542.0,6,2
21.3,95.0,26.0,0,2044.0,2,1
36.5,46.0,66.0,0,3796.0,2,0
35.4,51.0,52.0,0,3274.0,4,1
26.1,31.0,86.0,1,832.0,8,2
33.3,54.0,91.0,1,236.0,1,1
27.9,64.0,64.0,0,1496.0,2,2
20.6,83.0,41.0,1,2979.0,2,2
34.6,62.0,61.0,0,1068.0,4,1
18.7,79.0,35.0,0,1150.0,4,1
25.6,43.0,28.0,1,1778.0,6,2
22.3,44.0,89.0,1,4538.0,1,2
33.9,35.0,55.0,1,628.0,3,1
26.6,79.0,106.0,1,2040.0,4,2
25.7,54.0,20.0,1,2021.0,1,2
27.8,100.0,74.0,0,981.0,1,2
36.2,100.0,24.0,0,1381.0,5,1
32.9,79.0,71.0,1,927.0,3,2
36.7,31.0,95.0,1,2696.0,3,1
23.3,63.0,57.0,1,2715.0,0,2
33.1,68.0,242.0,1,1220.0,2,2
23.8,68.0,69.0,0,1210.0,5,2
16.4,22.0,139.0,0,1599.0,5,0
23.1,45.0,50.0,1,788.0,6,2
24.7,43.0,21.0,1,1688.0,3,2
18.5,61.0,64.0,0,656.0,3,0
38.4,72.0,50.0,0,1590.0,1,0
20.0,73.0,72.0,1,527.0,2,2
26.5,50.0,181.0,1,489.0,1,2
20.3,69.0,62.0,1,2120.0,1,2
31.6,68.0,82.0,1,1203.0,4,2
26.2,54.0,43.0,1,2425.0,2,2
27.5,76.0,75.0,1,1360.0,4,2
30.4,88.0,41.0,0,729.0,3,2
22.0,47.0,116.0,0,2623.0,2,1
32.8,50.0,54.0,0,665.0,2,0
26.1,64.0,51.0,0,581.0,6,2
11.6,86.0,134.0,0,911.0,1,1
21.4,56.0,11.0,0,929.0,0,0
38.9,97.0,22.0,1,1678.0,5,2
31.0,92.0,49.0,1,736.0,1,2
23.4,32.0,26.0,1,1112.0,4,1
27.7,71.0,82.0,1,2023.0,5,2
30.4,65.0,90.0,0,2130.0,1,2
30.0,49.0,22.0,0,693.0,1,1
38.7,63.0,45.0,0,2872.0,2,0
29.3,77.0,88.0,1,2335.0,3,2
33.2,59.0,54.0,0,1220.0,1,1
31.5,89.0,146.0,1,370.0,9,2
22.9,46.0,119.0,0,2091.0,5,1
31.6,66.0,63.0,1,931.0,2,2
26.1,65.0,80.0,0,2102.0,3,2
23.9,46.0,130.0,0,2316.0,3,2
30.3,35.0,81.0,0,2985.0,0,1
33.7,72.0,32.0,1,1010.0,0,2
29.8,52.0,189.0,0,155.0,3,2
38.0,35.0,83.0,1,594.0,0,0
31.5,64.0,23.0,0,495.0,1,1
36.2,56.0,105.0,0,2539.0,4,1
25.5,65.0,100.0,1,4676.0,1,2
15.9,85.0,24.0,0,1250.0,1,0
20.6,59.0,158.0,1,2499.0,1,2
28.6,92.0,18.0,0,1195.0,3,2
20.3,72.0,44.0,0,887.0,4,1
27.5,71.0,40.0,1,1732.0,4,2
29.0,25.0,32.0,1,2024.0,4,2
21.7,55.0,73.0,0,920.0,0,0
30.3,75.0,44.0,0,2242.0,2,2
29.4,65.0,173.0,1,3312.0,7,2
19.8,43.0,114.0,0,1206.0,3,0
27.4,53.0,141.0,0,828.0,2,2
38.5,90.0,187.0,0,393.0,4,1
26.8,67.0,35.0,0,3997.0,3,2
18.8,76.0,96.0,0,2437.0,3,1
18.6,85.0,43.0,0,3583.0,6,2
32.7,72.0,80.0,0,664.0,2,1
24.1,71.0,45.0,1,3116.0,0,2
30.6,53.0,21.0,0,799.0,3,1
23.4,87.0,78.0,1,1000.0,2,2
24.2,54.0,56.0,0,1858.0,3,1
30.3,79.0,81.0,1,1671.0,1,2
30.3,84.0,63.0,0,1212.0,2,2
30.4,79.0,55.0,0,1511.0,2,2
27.2,71.0,21.0,0,1205.0,1,2
35.7,41.0,138.0,1,854.0,3,1
30.2,95.0,130.0,1,1610.0,4,2
21.9,78.0,58.0,0,3177.0,4,2
25.3,42.0,74.0,1,951.0,3,2
27.6,60.0,59.0,0,473.0,1,2
19.5,65.0,31.0,0,2920.0,5,1
24.4,82.0,61.0,0,126.0,0,1
35.1,29.0,59.0,0,250.0,2,0
20.9,68.0,76.0,0,1702.0,6,1
24.3,68.0,63.0,1,1877.0,5,2
24.7,47.0,38.0,0,862.0,4,1
28.6,79.0,139.0,1,983.0,3,2
30.4,65.0,92.0,1,1572.0,2,2
25.2,77.0,69.0,1,948.0,3,2
32.4,49.0,136.0,0,1775.0,2,1
21.1,74.0,69.0,0,1924.0,5,2
21.6,77.0,101.0,0,1015.0,3,2
38.3,53.0,87.0,0,1337.0,1,0
28.8,54.0,33.0,0,1565.0,4,2
29.3,43.0,79.0,1,1520.0,5,2
20.1,46.0,47.0,0,1886.0,0,0
29.7,54.0,17.0,0,1571.0,3,1
19.4,65.0,49.0,1,3548.0,4,2
25.5,76.0,122.0,1,1240.0,5,2
21.5,72.0,435.0,1,1553.0,5,2
25.1,83.0,59.0,0,1664.0,2,2
24.3,55.0,48.0,0,1735.0,5,1
31.2,39.0,80.0,0,3138.0,3,2
24.9,43.0,11.0,0,1198.0,1,0
25.2,87.0,56.0,0,1599.0,0,2
26.8,24.0,53.0,1,960.0,5,2
35.7,86.0,38.0,1,2213.0,3,2
37.9,40.0,4.0,1,622.0,1,0
21.9,70.0,44.0,0,2729.0,3,1
23.0,92.0,106.0,1,1152.0,4,2
27.9,68.0,79.0,0,1564.0,2,2
29.8,69.0,6.0,0,3208.0,6,2
37.5,48.0,18.0,0,1859.0,3,0
24.6,71.0,116.0,0,2372.0,2,2
29.8,77.0,20.0,0,638.0,2,2
28.2,100.0,24.0,0,416.0,4,2
24.6,63.0,84.0,0,700.0,1,1
26.2,100.0,42.0,1,1264.0,4,2
25.1,43.0,166.0,0,527.0,4,2
19.2,73.0,38.0,0,771.0,1,0
41.3,58.0,67.0,1,3535.0,5,2
35.5,61.0,109.0,0,2997.0,3,1
36.6,40.0,104.0,0,1229.0,1,0
23.8,82.0,10.0,0,2970.0,1,2
22.0,91.0,58.0,1,1078.0,1,2
34.8,72.0,60.0,0,1827.0,1,1
21.9,80.0,162.0,0,177.0,3,2
39.3,47.0,17.0,1,900.0,0,0
27.8,43.0,33.0,0,1880.0,1,1
38.3,81.0,68.0,1,3302.0,4,2
15.8,71.0,205.0,0,475.0,2,1
24.4,92.0,26.0,0,2071.0,1,2
35.5,75.0,42.0,1,2053.0,1,2
25.3,27.0,106.0,0,494.0,5,1
27.7,57.0,152.0,0,3336.0,1,2
26.8,88.0,37.0,0,819.0,2,2
19.6,51.0,25.0,0,1947.0,4,0
23.7,67.0,24.0,0,602.0,5,1
35.2,47.0,66.0,1,877.0,3,1
17.2,86.0,43.0,1,916.0,2,1
25.0,63.0,57.0,0,1758.0,6,2
28.3,69.0,104.0,1,1098.0,0,2
22.4,69.0,120.0,0,2024.0,2,2
29.8,72.0,71.0,0,333.0,2,2
34.3,47.0,69.0,0,2102.0,3,1
30.6,87.0,31.0,1,2589.0,2,2
31.4,75.0,9.0,0,1262.0,2,1
23.3,73.0,112.0,0,2307.0,6,2
26.0,78.0,181.0,0,1171.0,2,2
24.5,67.0,57.0,0,696.0,2,1
31.2,76.0,95.0,0,604.0,2,2
35.7,56.0,27.0,0,3197.0,2,0
29.5,92.0,133.0,0,1930.0,0,2
21.9,17.0,5.0,0,5176.0,1,0
13.9,74.0,68.0,1,430.0,1,1
28.1,58.0,126.0,1,2112.0,2,2
31.6,100.0,203.0,0,6471.0,3,2
22.0,67.0,54.0,0,1349.0,4,1
27.1,81.0,80.0,0,1433.0,2,2
19.7,33.0,34.0,0,1187.0,3,0
28.6,47.0,48.0,1,3617.0,5,2
17.4,66.0,40.0,0,2197.0,5,1
30.7,83.0,30.0,0,407.0,5,2
23.4,60.0,33.0,0,673.0,4,1
28.8,91.0,88.0,0,1742.0,5,2
26.3,68.0,83.0,0,1816.0,0,2
32.1,100.0,159.0,0,1169.0,4,2
32.4,57.0,167.0,1,1881.0,7,2
25.7,92.0,43.0,0,2013.0,1,2
38.0,75.0,94.0,1,2165.0,3,2
28.9,70.0,142.0,0,2026.0,5,2
15.7,55.0,88.0,1,856.0,2,1
23.0,73.0,115.0,0,2585.0,6,2
19.4,49.0,361.0,1,3160.0,8,2
20.4,65.0,59.0,1,2007.0,2,2
25.1,40.0,44.0,0,1098.0,1,1
22.3,84.0,50.0,1,964.0,1,2
27.7,59.0,243.0,0,2746.0,6,2
23.2,85.0,112.0,1,656.0,6,2
37.9,82.0,296.0,0,1136.0,2,1
29.5,87.0,167.0,0,915.0,3,2
15.8,53.0,82.0,1,2615.0,2,1
30.0,96.0,116.0,0,843.0,0,2
27.1,79.0,60.0,0,909.0,3,2
17.3,42.0,60.0,1,436.0,1,0
23.6,63.0,35.0,0,2438.0,2,1
26.0,70.0,75.0,1,1296.0,4,2
26.2,70.0,91.0,1,1039.0,3,2
18.8,100.0,74.0,1,1288.0,3,2
33.2,49.0,68.0,0,2763.0,1,1
29.2,64.0,39.0,1,1224.0,6,2
31.7,59.0,235.0,1,418.0,2,2
27.0,61.0,83.0,1,1359.0,3,2
25.2,100.0,114.0,0,1396.0,4,2
31.9,69.0,128.0,1,757.0,1,2
27.3,82.0,50.0,0,2475.0,4,2
31.2,80.0,28.0,1,764.0,4,2
29.7,73.0,86.0,0,1928.0,5,2
26.9,86.0,49.0,0,637.0,3,2
35.9,79.0,10.0,1,890.0,2,1
33.8,70.0,114.0,1,553.0,4,2
33.3,60.0,107.0,0,2802.0,1,1
23.6,69.0,84.0,0,1938.0,4,2
17.8,77.0,157.0,1,76.0,7,2
24.8,54.0,359.0,0,726.0,3,2
24.3,68.0,25.0,1,4021.0,7,2
37.1,58.0,111.0,1,881.0,2,1
12.7,60.0,89.0,0,1276.0,3,0
38.9,69.0,235.0,1,2125.0,6,2
30.2,92.0,85.0,0,965.0,3,2
30.8,71.0,21.0,0,845.0,1,1
37.9,84.0,34.0,1,1886.0,6,2
37.6,83.0,109.0,0,1609.0,3,1
30.2,95.0,96.0,0,1246.0,2,2
28.8,55.0,83.0,1,1240.0,2,2
30.0,61.0,27.0,0,2830.0,2,2
29.7,80.0,86.0,0,872.0,6,2
28.6,81.0,42.0,0,4971.0,2,2
31.1,82.0,71.0,1,669.0,2,2
23.3,67.0,77.0,1,2749.0,0,2
31.3,100.0,25.0,0,1523.0,4,2
20.5,83.0,241.0,1,1066.0,2,2
27.0,83.0,46.0,0,2106.0,5,2
30.5,41.0,90.0,1,1103.0,2,2
15.1,54.0,24.0,0,1791.0,3,0
14.9,33.0,46.0,0,941.0,4,0
28.6,51.0,56.0,0,1734.0,7,2
16.6,86.0,32.0,1,2501.0,3,2
27.5,48.0,74.0,1,1226.0,5,2
24.0,72.0,59.0,0,2396.0,3,2
29.6,53.0,55.0,0,1059.0,4,2
32.9,73.0,38.0,1,864.0,2,2
18.8,53.0,17.0,1,2183.0,2,1
35.0,74.0,40.0,0,3076.0,2,1
26.7,47.0,28.0,1,809.0,3,2
31.2,56.0,53.0,0,515.0,5,1
36.4,39.0,24.0,1,915.0,5,0
29.6,42.0,99.0,1,318.0,0,2
25.7,64.0,73.0,0,1852.0,2,2
26.4,56.0,107.0,1,2180.0,1,2
28.4,44.0,42.0,1,1031.0,5,2
31.5,56.0,50.0,0,1954.0,4,2
35.9,27.0,38.0,0,1582.0,4,0
30.8,51.0,187.0,0,2570.0,1,2
14.0,66.0,263.0,1,950.0,4,2
36.0,54.0,93.0,1,887.0,1,1
28.4,50.0,87.0,1,1495.0,0,2
32.9,50.0,88.0,1,917.0,6,2
29.3,81.0,103.0,1,1251.0,1,2
17.0,38.0,84.0,1,2011.0,2,1
15.0,47.0,74.0,0,1463.0,1,0
22.0,49.0,136.0,0,1062.0,4,1
27.9,86.0,154.0,0,1562.0,5,2
20.1,98.0,121.0,0,3250.0,3,2
33.6,84.0,43.0,1,447.0,2,2
23.4,57.0,42.0,1,688.0,3,2
29.4,77.0,34.0,0,919.0,1,2
30.5,68.0,64.0,0,2497.0,2,2
26.6,59.0,160.0,0,670.0,2,2
22.2,84.0,58.0,0,557.0,4,1
25.2,33.0,12.0,1,614.0,3,1
23.6,81.0,207.0,1,1046.0,3,2
22.4,78.0,167.0,0,1487.0,2,2
20.8,49.0,106.0,0,381.0,6,1
31.5,51.0,92.0,0,1690.0,2,1
37.6,52.0,135.0,0,1546.0,6,1
27.7,84.0,51.0,1,954.0,1,2
29.0,70.0,127.0,0,1419.0,5,2
25.8,46.0,21.0,0,386.0,1,0
25.3,77.0,33.0,1,466.0,3,2
21.1,54.0,104.0,1,430.0,3,1
32.9,43.0,78.0,0,974.0,2,0
28.1,82.0,171.0,0,1596.0,1,2
29.7,73.0,47.0,1,2423.0,4,2
25.8,64.0,63.0,1,1093.0,7,2
16.6,100.0,101.0,0,1683.0,3,1
22.1,60.0,50.0,0,2084.0,1,1
29.5,43.0,117.0,0,964.0,5,2
28.6,75.0,123.0,1,3674.0,4,2
27.3,89.0,95.0,1,1581.0,6,2
30.8,82.0,35.0,0,679.0,0,2
20.2,76.0,129.0,1,1308.0,3,2
32.4,48.0,87.0,0,1424.0,4,1
37.9,37.0,33.0,1,3392.0,3,1
33.5,65.0,82.0,1,1848.0,2,2
25.2,45.0,36.0,0,619.0,3,1
34.9,55.0,39.0,1,1659.0,4,1
29.5,61.0,105.0,1,460.0,0,2
26.4,86.0,119.0,0,1754.0,9,2
30.6,84.0,43.0,0,2894.0,4,2
35.1,33.0,20.0,1,463.0,5,0
12.5,85.0,153.0,0,1005.0,0,1
15.0,63.0,42.0,1,701.0,2,1
18.0,53.0,62.0,0,3500.0,3,1
24.4,67.0,41.0,0,1114.0,2,1
29.8,57.0,50.0,0,697.0,2,1
35.7,51.0,129.0,1,1927.0,4,2
19.7,72.0,28.0,0,1358.0,2,0
35.6,77.0,96.0,0,855.0,2,1
24.3,82.0,116.0,1,902.0,4,2
31.4,63.0,92.0,1,2190.0,4,2
25.5,100.0,73.0,0,492.0,3,2
19.0,76.0,79.0,1,1950.0,3,2
33.8,60.0,47.0,0,819.0,3,1
21.7,88.0,3.0,0,582.0,2,0
18.4,45.0,123.0,1,1398.0,4,1
33.9,43.0,148.0,0,2261.0,3,1
30.5,69.0,66.0,0,1101.0,4,2
35.0,24.0,37.0,0,2185.0,4,0
36.3,57.0,77.0,0,372.0,5,0
30.4,74.0,86.0,0,2815.0,3,2
19.8,90.0,75.0,1,2042.0,2,2
18.3,63.0,44.0,0,2686.0,1,0
21.5,91.0,55.0,0,629.0,4,1
37.0,39.0,18.0,0,1531.0,0,0
29.3,70.0,24.0,1,1167.0,7,2
25.1,85.0,63.0,0,672.0,2,2
32.2,94.0,84.0,0,421.0,5,2
31.0,55.0,163.0,0,1920.0,5,2
27.3,85.0,59.0,1,844.0,4,2
31.7,99.0,41.0,0,1998.0,2,2
20.0,51.0,201.0,0,261.0,3,0
41.9,80.0,75.0,1,442.0,1,1
13.0,53.0,91.0,1,407.0,1,1
21.3,63.0,27.0,0,2499.0,2,1
22.7,94.0,70.0,0,2048.0,6,2
24.2,44.0,73.0,1,1326.0,1,2
25.5,71.0,128.0,1,1280.0,2,2
33.3,48.0,50.0,0,911.0,4,0
29.3,100.0,26.0,1,319.0,3,2
24.9,59.0,75.0,0,1316.0,4,2
33.5,68.0,83.0,1,3433.0,2,2
23.9,83.0,56.0,1,845.0,2,2
26.6,56.0,167.0,0,1603.0,3,2
22.3,55.0,140.0,1,434.0,3,2
17.5,76.0,39.0,1,3169.0,3,2
25.2,85.0,59.0,1,1434.0,5,2
28.4,53.0,115.0,1,675.0,4,2
38.4,63.0,171.0,1,2329.0,4,2
24.8,70.0,54.0,1,1393.0,3,2
26.1,82.0,300.0,0,572.0,3,2
22.7,63.0,65.0,0,1063.0,4,1
16.6,48.0,48.0,0,1344.0,4,0
22.2,38.0,109.0,0,601.0,0,0
22.9,50.0,31.0,0,1691.0,2,0
32.8,76.0,16.0,1,1234.0,7,2
25.4,66.0,61.0,0,2525.0,2,2
25.8,63.0,39.0,0,856.0,5,2
33.8,64.0,62.0,1,1631.0,3,2
31.4,71.0,127.0,0,4481.0,1,2
30.8,78.0,14.0,0,4550.0,1,2
34.1,45.0,63.0,0,1905.0,4,1
19.6,23.0,84.0,0,3330.0,4,0
14.4,57.0,63.0,0,1518.0,3,0
27.4,47.0,149.0,0,849.0,0,2
23.8,39.0,26.0,0,808.0,1,0
33.8,62.0,38.0,0,1098.0,1,0
26.1,41.0,24.0,0,398.0,5,1
39.6,100.0,45.0,1,1172.0,1,2
35.1,57.0,62.0,1,1910.0,4,2
31.7,57.0,107.0,0,2399.0,2,2
34.1,100.0,76.0,0,255.0,2,1
21.0,85.0,105.0,0,3971.0,7,2
21.9,66.0,60.0,0,1912.0,0,1
20.0,52.0,5.0,0,1196.0,3,0
25.0,61.0,47.0,0,2176.0,1,2
17.1,90.0,76.0,0,521.0,5,1
19.5,59.0,61.0,0,1299.0,0,0
23.5,74.0,108.0,0,1302.0,1,2
14.5,74.0,35.0,1,2259.0,8,2
25.6,83.0,31.0,1,4804.0,2,2
17.2,57.0,68.0,1,1084.0,4,1
23.7,97.0,24.0,1,2011.0,0,2
15.5,54.0,144.0,0,1594.0,2,0
34.0,93.0,61.0,0,3573.0,6,2
33.7,71.0,133.0,0,2159.0,1,2
20.9,67.0,6.0,0,885.0,7,1
26.3,70.0,75.0,1,3716.0,3,2
36.2,76.0,156.0,0,989.0,5,2
36.5,83.0,162.0,0,1177.0,4,2
24.6,100.0,112.0,0,516.0,1,2
21.3,40.0,113.0,1,2717.0,2,2
38.8,63.0,76.0,0,541.0,2,0
19.8,67.0,15.0,1,1450.0,3,1
31.5,91.0,151.0,1,2737.0,6,2
24.8,54.0,73.0,0,1984.0,5,2
24.6,64.0,73.0,1,1894.0,3,2
22.8,100.0,36.0,1,1759.0,1,2
29.1,60.0,58.0,1,758.0,4,2
27.0,44.0,90.0,0,2111.0,4,2
18.6,100.0,47.0,0,413.0,2,1
26.7,24.0,40.0,1,685.0,5,2
22.6,55.0,71.0,1,831.0,3,2
26.2,82.0,172.0,0,1513.0,5,2
30.0,73.0,32.0,0,514.0,4,2
24.0,61.0,72.0,1,2764.0,1,2
25.2,37.0,60.0,1,1854.0,4,2
22.7,68.0,70.0,1,1447.0,3,2
29.4,46.0,183.0,0,3104.0,2,2
26.4,63.0,112.0,0,511.0,6,2
29.4,53.0,61.0,0,894.0,1,1
27.5,58.0,187.0,1,713.0,3,2
38.1,57.0,61.0,0,169.0,3,0
29.4,94.0,140.0,1,2773.0,3,2
27.5,100.0,208.0,0,150.0,2,2
28.0,56.0,50.0,0,1442.0,3,2
37.2,94.0,94.0,0,1328.0,3,1
34.8,42.0,35.0,0,1297.0,3,0
35.3,86.0,166.0,0,704.0,6,2
26.9,73.0,41.0,1,1570.0,3,2
31.5,33.0,41.0,0,2073.0,2,1
26.4,50.0,25.0,0,818.0,3,1
31.1,56.0,32.0,0,480.0,4,1
26.7,71.0,112.0,0,1172.0,4,2
26.3,70.0,88.0,0,964.0,3,2
24.9,55.0,51.0,0,1863.0,0,1
28.5,42.0,83.0,1,150.0,1,2
32.6,26.0,118.0,0,387.0,6,1
32.8,55.0,101.0,0,314.0,6,1
23.4,62.0,156.0,0,1857.0,0,2
26.7,98.0,63.0,0,3196.0,1,2
20.7,67.0,159.0,1,1370.0,4,2
24.5,52.0,41.0,0,1485.0,6,1
23.1,94.0,71.0,1,2001.0,4,2
19.3,75.0,179.0,0,951.0,2,1
25.3,62.0,172.0,1,1374.0,3,2
37.4,29.0,159.0,0,753.0,2,0
26.7,49.0,46.0,1,1466.0,1,2
32.8,66.0,30.0,0,2579.0,3,1
27.2,57.0,46.0,1,456.0,1,2
25.2,76.0,37.0,0,1195.0,3,2
34.4,70.0,27.0,1,2734.0,4,2
36.7,18.0,47.0,0,814.0,1,0
20.2,60.0,94.0,0,928.0,3,1
34.7,72.0,98.0,0,631.0,3,1
28.5,94.0,124.0,0,1615.0,3,2
20.0,34.0,169.0,1,2323.0,3,1
25.0,48.0,22.0,0,1303.0,3,1
26.6,71.0,53.0,1,2009.0,1,2
31.4,44.0,30.0,1,1610.0,2,2
29.9,76.0,180.0,0,851.0,4,2
25.1,68.0,26.0,0,955.0,4,2
31.4,79.0,118.0,0,3174.0,2,2
23.6,100.0,128.0,1,1190.0,1,2
24.7,59.0,112.0,1,2242.0,1,2
38.6,56.0,51.0,0,1513.0,7,0
17.6,86.0,136.0,0,2175.0,1,1
32.1,100.0,33.0,0,510.0,2,2
20.6,81.0,44.0,0,1531.0,2,1
29.5,88.0,5.0,0,762.0,4,2
27.7,62.0,96.0,1,1595.0,5,2
23.3,74.0,179.0,0,422.0,4,2
26.7,60.0,63.0,0,2134.0,3,2
21.5,37.0,91.0,0,1828.0,6,1
30.3,64.0,139.0,0,891.0,3,2
31.5,68.0,146.0,0,1442.0,4,2
34.5,61.0,71.0,1,2433.0,3,2
37.2,87.0,161.0,0,3203.0,2,2
25.3,79.0,130.0,0,2021.0,4,2
23.5,75.0,33.0,0,769.0,6,2
23.8,52.0,113.0,1,2017.0,3,2
35.1,66.0,138.0,0,2170.0,2,1
24.4,55.0,97.0,0,899.0,1,1
30.3,59.0,55.0,0,1801.0,7,2
19.4,60.0,52.0,0,1675.0,2,0
26.7,71.0,18.0,0,1443.0,2,2
28.9,67.0,68.0,1,411.0,1,2
25.8,47.0,13.0,1,695.0,5,2
24.4,66.0,48.0,0,587.0,3,1
17.8,77.0,123.0,1,809.0,7,2
37.7,78.0,53.0,0,755.0,1,0
28.6,43.0,145.0,1,927.0,1,2
38.7,65.0,19.0,0,3690.0,6,1
30.9,34.0,61.0,0,816.0,3,1
33.2,53.0,79.0,0,1818.0,1,1
